id,time,protocol_arm,output_name,value
06d0d549-2df6-47b8-a24b-99027f6240f4,6.316,identity,L,2.716
06d0d549-2df6-47b8-a24b-99027f6240f4,6.842,identity,L,2.633
06d0d549-2df6-47b8-a24b-99027f6240f4,7.368,identity,L,2.611
06d0d549-2df6-47b8-a24b-99027f6240f4,7.895,identity,L,2.471
06d0d549-2df6-47b8-a24b-99027f6240f4,8.421,identity,L,2.371
06d0d549-2df6-47b8-a24b-99027f6240f4,8.947,identity,L,2.351
06d0d549-2df6-47b8-a24b-99027f6240f4,9.474,identity,L,2.334
06d0d549-2df6-47b8-a24b-99027f6240f4,10.000,identity,L,2.268
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,0.000,identity,L,5.554
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,0.526,identity,L,3.374
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,1.053,identity,L,3.091
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,1.579,identity,L,2.900
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,2.105,identity,L,2.720
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,2.632,identity,L,2.732
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,3.158,identity,L,2.638
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,3.684,identity,L,2.449
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,4.211,identity,L,2.253
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,4.737,identity,L,2.215
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,5.263,identity,L,2.201
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,5.789,identity,L,2.070
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,6.316,identity,L,2.034
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,6.842,identity,L,1.886
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,7.368,identity,L,1.770
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,7.895,identity,L,1.772
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,8.421,identity,L,1.711
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,8.947,identity,L,1.581
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,9.474,identity,L,1.567
75c92d8e-107b-4a3b-8663-fbbd5ac9e4a6,10.000,identity,L,1.490
0f8ae38d-621b-4cf1-85cd-b14c196d430f,0.000,identity,L,3.009
0f8ae38d-621b-4cf1-85cd-b14c196d430f,0.526,identity,L,1.693
0f8ae38d-621b-4cf1-85cd-b14c196d430f,1.053,identity,L,1.452
0f8ae38d-621b-4cf1-85cd-b14c196d430f,1.579,identity,L,1.370
0f8ae38d-621b-4cf1-85cd-b14c196d430f,2.105,identity,L,1.337
0f8ae38d-621b-4cf1-85cd-b14c196d430f,2.632,identity,L,1.261
0f8ae38d-621b-4cf1-85cd-b14c196d430f,3.158,identity,L,1.129
0f8ae38d-621b-4cf1-85cd-b14c196d430f,3.684,identity,L,1.101
0f8ae38d-621b-4cf1-85cd-b14c196d430f,4.211,identity,L,1.015
0f8ae38d-621b-4cf1-85cd-b14c196d430f,4.737,identity,L,1.011
0f8ae38d-621b-4cf1-85cd-b14c196d430f,5.263,identity,L,0.958
0f8ae38d-621b-4cf1-85cd-b14c196d430f,5.789,identity,L,0.876
0f8ae38d-621b-4cf1-85cd-b14c196d430f,6.316,identity,L,0.841
0f8ae38d-621b-4cf1-85cd-b14c196d430f,6.842,identity,L,0.814
0f8ae38d-621b-4cf1-85cd-b14c196d430f,7.368,identity,L,0.758
0f8ae38d-621b-4cf1-85cd-b14c196d430f,7.895,identity,L,0.734
0f8ae38d-621b-4cf1-85cd-b14c196d430f,8.421,identity,L,0.701
0f8ae38d-621b-4cf1-85cd-b14c196d430f,8.947,identity,L,0.690
0f8ae38d-621b-4cf1-85cd-b14c196d430f,9.474,identity,L,0.651
0f8ae38d-621b-4cf1-85cd-b14c196d430f,10.000,identity,L,0.627
61b0d517-cecf-4e9e-9283-fe62202c663b,0.000,identity,L,2.668
61b0d517-cecf-4e9e-9283-fe62202c663b,0.526,identity,L,1.109
61b0d517-cecf-4e9e-9283-fe62202c663b,1.053,identity,L,0.929
61b0d517-cecf-4e9e-9283-fe62202c663b,1.579,identity,L,0.868
61b0d517-cecf-4e9e-9283-fe62202c663b,2.105,identity,L,0.860
61b0d517-cecf-4e9e-9283-fe62202c663b,2.632,identity,L,0.797
61b0d517-cecf-4e9e-9283-fe62202c663b,3.158,identity,L,0.822
61b0d517-cecf-4e9e-9283-fe62202c663b,3.684,identity,L,0.774
61b0d517-cecf-4e9e-9283-fe62202c663b,4.211,identity,L,0.740
61b0d517-cecf-4e9e-9283-fe62202c663b,4.737,identity,L,0.734
61b0d517-cecf-4e9e-9283-fe62202c663b,5.263,identity,L,0.709
61b0d517-cecf-4e9e-9283-fe62202c663b,5.789,identity,L,0.705
61b0d517-cecf-4e9e-9283-fe62202c663b,6.316,identity,L,0.672
61b0d517-cecf-4e9e-9283-fe62202c663b,6.842,identity,L,0.660
61b0d517-cecf-4e9e-9283-fe62202c663b,7.368,identity,L,0.621
61b0d517-cecf-4e9e-9283-fe62202c663b,7.895,identity,L,0.612
61b0d517-cecf-4e9e-9283-fe62202c663b,8.421,identity,L,0.593
61b0d517-cecf-4e9e-9283-fe62202c663b,8.947,identity,L,0.586
61b0d517-cecf-4e9e-9283-fe62202c663b,9.474,identity,L,0.555
61b0d517-cecf-4e9e-9283-fe62202c663b,10.000,identity,L,0.561
31d837ec-2373-457c-9916-b0986835544d,0.000,identity,L,3.129
31d837ec-2373-457c-9916-b0986835544d,0.526,identity,L,1.258
31d837ec-2373-457c-9916-b0986835544d,1.053,identity,L,1.024
31d837ec-2373-457c-9916-b0986835544d,1.579,identity,L,0.889
31d837ec-2373-457c-9916-b0986835544d,2.105,identity,L,0.832
31d837ec-2373-457c-9916-b0986835544d,2.632,identity,L,0.795
31d837ec-2373-457c-9916-b0986835544d,3.158,identity,L,0.743
31d837ec-2373-457c-9916-b0986835544d,3.684,identity,L,0.687
31d837ec-2373-457c-9916-b0986835544d,4.211,identity,L,0.602
31d837ec-2373-457c-9916-b0986835544d,4.737,identity,L,0.572
31d837ec-2373-457c-9916-b0986835544d,5.263,identity,L,0.552
31d837ec-2373-457c-9916-b0986835544d,5.789,identity,L,0.505
31d837ec-2373-457c-9916-b0986835544d,6.316,identity,L,0.477
31d837ec-2373-457c-9916-b0986835544d,6.842,identity,L,0.434
31d837ec-2373-457c-9916-b0986835544d,7.368,identity,L,0.414
31d837ec-2373-457c-9916-b0986835544d,7.895,identity,L,0.397
31d837ec-2373-457c-9916-b0986835544d,8.421,identity,L,0.360
31d837ec-2373-457c-9916-b0986835544d,8.947,identity,L,0.353
31d837ec-2373-457c-9916-b0986835544d,9.474,identity,L,0.343
31d837ec-2373-457c-9916-b0986835544d,10.000,identity,L,0.303
95fd9cf8-9d69-4810-adcc-cd983515b506,0.000,identity,L,4.285
95fd9cf8-9d69-4810-adcc-cd983515b506,0.526,identity,L,1.801
95fd9cf8-9d69-4810-adcc-cd983515b506,1.053,identity,L,1.591
95fd9cf8-9d69-4810-adcc-cd983515b506,1.579,identity,L,1.561
95fd9cf8-9d69-4810-adcc-cd983515b506,2.105,identity,L,1.441
95fd9cf8-9d69-4810-adcc-cd983515b506,2.632,identity,L,1.422
95fd9cf8-9d69-4810-adcc-cd983515b506,3.158,identity,L,1.462
95fd9cf8-9d69-4810-adcc-cd983515b506,3.684,identity,L,1.445
95fd9cf8-9d69-4810-adcc-cd983515b506,4.211,identity,L,1.373
95fd9cf8-9d69-4810-adcc-cd983515b506,4.737,identity,L,1.290
95fd9cf8-9d69-4810-adcc-cd983515b506,5.263,identity,L,1.294
95fd9cf8-9d69-4810-adcc-cd983515b506,5.789,identity,L,1.253
95fd9cf8-9d69-4810-adcc-cd983515b506,6.316,identity,L,1.223
95fd9cf8-9d69-4810-adcc-cd983515b506,6.842,identity,L,1.183
95fd9cf8-9d69-4810-adcc-cd983515b506,7.368,identity,L,1.155
95fd9cf8-9d69-4810-adcc-cd983515b506,7.895,identity,L,1.129
95fd9cf8-9d69-4810-adcc-cd983515b506,8.421,identity,L,1.086
95fd9cf8-9d69-4810-adcc-cd983515b506,8.947,identity,L,1.056
95fd9cf8-9d69-4810-adcc-cd983515b506,9.474,identity,L,1.044
95fd9cf8-9d69-4810-adcc-cd983515b506,10.000,identity,L,1.028
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,0.000,identity,L,2.734
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,0.526,identity,L,1.130
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,1.053,identity,L,0.946
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,1.579,identity,L,0.935
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,2.105,identity,L,0.943
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,2.632,identity,L,0.874
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,3.158,identity,L,0.867
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,3.684,identity,L,0.869
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,4.211,identity,L,0.828
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,4.737,identity,L,0.828
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,5.263,identity,L,0.840
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,5.789,identity,L,0.831
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,6.316,identity,L,0.825
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,6.842,identity,L,0.775
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,7.368,identity,L,0.785
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,7.895,identity,L,0.756
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,8.421,identity,L,0.734
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,8.947,identity,L,0.736
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,9.474,identity,L,0.727
4c0c409b-56ce-4d8c-a6ad-10fcf9e93b72,10.000,identity,L,0.732
0e04a18f-506b-493e-a33c-2d343d251086,0.000,identity,L,4.981
0e04a18f-506b-493e-a33c-2d343d251086,0.526,identity,L,3.228
0e04a18f-506b-493e-a33c-2d343d251086,1.053,identity,L,3.210
0e04a18f-506b-493e-a33c-2d343d251086,1.579,identity,L,3.059
0e04a18f-506b-493e-a33c-2d343d251086,2.105,identity,L,2.931
0e04a18f-506b-493e-a33c-2d343d251086,2.632,identity,L,2.982
0e04a18f-506b-493e-a33c-2d343d251086,3.158,identity,L,2.963
0e04a18f-506b-493e-a33c-2d343d251086,3.684,identity,L,2.881
0e04a18f-506b-493e-a33c-2d343d251086,4.211,identity,L,2.868
0e04a18f-506b-493e-a33c-2d343d251086,4.737,identity,L,2.760
0e04a18f-506b-493e-a33c-2d343d251086,5.263,identity,L,2.663
0e04a18f-506b-493e-a33c-2d343d251086,5.789,identity,L,2.639
0e04a18f-506b-493e-a33c-2d343d251086,6.316,identity,L,2.755
0e04a18f-506b-493e-a33c-2d343d251086,6.842,identity,L,2.643
0e04a18f-506b-493e-a33c-2d343d251086,7.368,identity,L,2.572
0e04a18f-506b-493e-a33c-2d343d251086,7.895,identity,L,2.541
0e04a18f-506b-493e-a33c-2d343d251086,8.421,identity,L,2.420
0e04a18f-506b-493e-a33c-2d343d251086,8.947,identity,L,2.417
0e04a18f-506b-493e-a33c-2d343d251086,9.474,identity,L,2.436
0e04a18f-506b-493e-a33c-2d343d251086,10.000,identity,L,2.361
abe09d5e-88b6-4331-9d9e-660f0c533ca2,0.000,identity,L,3.570
abe09d5e-88b6-4331-9d9e-660f0c533ca2,0.526,identity,L,2.391
abe09d5e-88b6-4331-9d9e-660f0c533ca2,1.053,identity,L,2.030
abe09d5e-88b6-4331-9d9e-660f0c533ca2,1.579,identity,L,1.895
abe09d5e-88b6-4331-9d9e-660f0c533ca2,2.105,identity,L,1.692
abe09d5e-88b6-4331-9d9e-660f0c533ca2,2.632,identity,L,1.684
abe09d5e-88b6-4331-9d9e-660f0c533ca2,3.158,identity,L,1.512
abe09d5e-88b6-4331-9d9e-660f0c533ca2,3.684,identity,L,1.446
abe09d5e-88b6-4331-9d9e-660f0c533ca2,4.211,identity,L,1.306
abe09d5e-88b6-4331-9d9e-660f0c533ca2,4.737,identity,L,1.228
abe09d5e-88b6-4331-9d9e-660f0c533ca2,5.263,identity,L,1.165
abe09d5e-88b6-4331-9d9e-660f0c533ca2,5.789,identity,L,1.060
abe09d5e-88b6-4331-9d9e-660f0c533ca2,6.316,identity,L,0.983
abe09d5e-88b6-4331-9d9e-660f0c533ca2,6.842,identity,L,0.901
abe09d5e-88b6-4331-9d9e-660f0c533ca2,7.368,identity,L,0.876
abe09d5e-88b6-4331-9d9e-660f0c533ca2,7.895,identity,L,0.788
abe09d5e-88b6-4331-9d9e-660f0c533ca2,8.421,identity,L,0.736
abe09d5e-88b6-4331-9d9e-660f0c533ca2,8.947,identity,L,0.710
abe09d5e-88b6-4331-9d9e-660f0c533ca2,9.474,identity,L,0.661
abe09d5e-88b6-4331-9d9e-660f0c533ca2,10.000,identity,L,0.644
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,0.000,identity,L,2.936
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,0.526,identity,L,1.736
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,1.053,identity,L,1.526
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,1.579,identity,L,1.540
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,2.105,identity,L,1.424
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,2.632,identity,L,1.401
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,3.158,identity,L,1.347
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,3.684,identity,L,1.315
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,4.211,identity,L,1.175
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,4.737,identity,L,1.182
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,5.263,identity,L,1.143
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,5.789,identity,L,1.058
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,6.316,identity,L,1.025
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,6.842,identity,L,0.995
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,7.368,identity,L,0.945
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,7.895,identity,L,0.934
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,8.421,identity,L,0.879
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,8.947,identity,L,0.901
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,9.474,identity,L,0.854
7f2f8fbd-f30d-4903-9ec4-5c5c4de50481,10.000,identity,L,0.825
4217a60c-2c4f-403d-aed7-a99328440f19,0.000,identity,L,5.054
4217a60c-2c4f-403d-aed7-a99328440f19,0.526,identity,L,3.014
4217a60c-2c4f-403d-aed7-a99328440f19,1.053,identity,L,2.678
4217a60c-2c4f-403d-aed7-a99328440f19,1.579,identity,L,2.579
4217a60c-2c4f-403d-aed7-a99328440f19,2.105,identity,L,2.457
4217a60c-2c4f-403d-aed7-a99328440f19,2.632,identity,L,2.364
4217a60c-2c4f-403d-aed7-a99328440f19,3.158,identity,L,2.196
4217a60c-2c4f-403d-aed7-a99328440f19,3.684,identity,L,2.142
4217a60c-2c4f-403d-aed7-a99328440f19,4.211,identity,L,1.971
4217a60c-2c4f-403d-aed7-a99328440f19,4.737,identity,L,1.910
4217a60c-2c4f-403d-aed7-a99328440f19,5.263,identity,L,1.840
4217a60c-2c4f-403d-aed7-a99328440f19,5.789,identity,L,1.730
4217a60c-2c4f-403d-aed7-a99328440f19,6.316,identity,L,1.669
4217a60c-2c4f-403d-aed7-a99328440f19,6.842,identity,L,1.563
4217a60c-2c4f-403d-aed7-a99328440f19,7.368,identity,L,1.535
4217a60c-2c4f-403d-aed7-a99328440f19,7.895,identity,L,1.447
4217a60c-2c4f-403d-aed7-a99328440f19,8.421,identity,L,1.332
4217a60c-2c4f-403d-aed7-a99328440f19,8.947,identity,L,1.301
4217a60c-2c4f-403d-aed7-a99328440f19,9.474,identity,L,1.224
4217a60c-2c4f-403d-aed7-a99328440f19,10.000,identity,L,1.184
1a49a200-7de4-407f-ad2d-29ce1125910d,0.000,identity,L,4.614
1a49a200-7de4-407f-ad2d-29ce1125910d,0.526,identity,L,2.657
1a49a200-7de4-407f-ad2d-29ce1125910d,1.053,identity,L,2.552
1a49a200-7de4-407f-ad2d-29ce1125910d,1.579,identity,L,2.381
1a49a200-7de4-407f-ad2d-29ce1125910d,2.105,identity,L,2.343
1a49a200-7de4-407f-ad2d-29ce1125910d,2.632,identity,L,2.312
1a49a200-7de4-407f-ad2d-29ce1125910d,3.158,identity,L,2.206
1a49a200-7de4-407f-ad2d-29ce1125910d,3.684,identity,L,2.196
1a49a200-7de4-407f-ad2d-29ce1125910d,4.211,identity,L,2.157
1a49a200-7de4-407f-ad2d-29ce1125910d,4.737,identity,L,2.110
1a49a200-7de4-407f-ad2d-29ce1125910d,5.263,identity,L,2.023
1a49a200-7de4-407f-ad2d-29ce1125910d,5.789,identity,L,2.050
1a49a200-7de4-407f-ad2d-29ce1125910d,6.316,identity,L,1.935
1a49a200-7de4-407f-ad2d-29ce1125910d,6.842,identity,L,1.938
1a49a200-7de4-407f-ad2d-29ce1125910d,7.368,identity,L,1.847
1a49a200-7de4-407f-ad2d-29ce1125910d,7.895,identity,L,1.796
1a49a200-7de4-407f-ad2d-29ce1125910d,8.421,identity,L,1.806
1a49a200-7de4-407f-ad2d-29ce1125910d,8.947,identity,L,1.690
1a49a200-7de4-407f-ad2d-29ce1125910d,9.474,identity,L,1.725
1a49a200-7de4-407f-ad2d-29ce1125910d,10.000,identity,L,1.568
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,0.000,identity,L,5.221
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,0.526,identity,L,2.805
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,1.053,identity,L,2.494
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,1.579,identity,L,2.321
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,2.105,identity,L,2.182
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,2.632,identity,L,2.070
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,3.158,identity,L,1.899
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,3.684,identity,L,1.815
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,4.211,identity,L,1.758
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,4.737,identity,L,1.609
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,5.263,identity,L,1.447
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,5.789,identity,L,1.388
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,6.316,identity,L,1.298
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,6.842,identity,L,1.217
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,7.368,identity,L,1.144
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,7.895,identity,L,1.086
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,8.421,identity,L,1.053
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,8.947,identity,L,0.952
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,9.474,identity,L,0.908
2ed41bae-77c3-4e96-8ad2-94316a4e0b55,10.000,identity,L,0.859
c19b94ff-bb41-480b-97db-9abdb41a5a8d,0.000,identity,L,3.712
c19b94ff-bb41-480b-97db-9abdb41a5a8d,0.526,identity,L,1.402
c19b94ff-bb41-480b-97db-9abdb41a5a8d,1.053,identity,L,1.242
c19b94ff-bb41-480b-97db-9abdb41a5a8d,1.579,identity,L,1.139
c19b94ff-bb41-480b-97db-9abdb41a5a8d,2.105,identity,L,1.058
c19b94ff-bb41-480b-97db-9abdb41a5a8d,2.632,identity,L,1.006
c19b94ff-bb41-480b-97db-9abdb41a5a8d,3.158,identity,L,0.967
c19b94ff-bb41-480b-97db-9abdb41a5a8d,3.684,identity,L,0.898
c19b94ff-bb41-480b-97db-9abdb41a5a8d,4.211,identity,L,0.860
c19b94ff-bb41-480b-97db-9abdb41a5a8d,4.737,identity,L,0.811
c19b94ff-bb41-480b-97db-9abdb41a5a8d,5.263,identity,L,0.781
c19b94ff-bb41-480b-97db-9abdb41a5a8d,5.789,identity,L,0.728
c19b94ff-bb41-480b-97db-9abdb41a5a8d,6.316,identity,L,0.737
c19b94ff-bb41-480b-97db-9abdb41a5a8d,6.842,identity,L,0.676
c19b94ff-bb41-480b-97db-9abdb41a5a8d,7.368,identity,L,0.620
c19b94ff-bb41-480b-97db-9abdb41a5a8d,7.895,identity,L,0.598
c19b94ff-bb41-480b-97db-9abdb41a5a8d,8.421,identity,L,0.602
c19b94ff-bb41-480b-97db-9abdb41a5a8d,8.947,identity,L,0.564
c19b94ff-bb41-480b-97db-9abdb41a5a8d,9.474,identity,L,0.548
c19b94ff-bb41-480b-97db-9abdb41a5a8d,10.000,identity,L,0.506
49b0f052-2b8d-46f3-b027-4c69b02d810e,0.000,identity,L,3.098
49b0f052-2b8d-46f3-b027-4c69b02d810e,0.526,identity,L,1.177
49b0f052-2b8d-46f3-b027-4c69b02d810e,1.053,identity,L,0.995
49b0f052-2b8d-46f3-b027-4c69b02d810e,1.579,identity,L,0.948
49b0f052-2b8d-46f3-b027-4c69b02d810e,2.105,identity,L,0.905
49b0f052-2b8d-46f3-b027-4c69b02d810e,2.632,identity,L,0.896
49b0f052-2b8d-46f3-b027-4c69b02d810e,3.158,identity,L,0.811
49b0f052-2b8d-46f3-b027-4c69b02d810e,3.684,identity,L,0.797
49b0f052-2b8d-46f3-b027-4c69b02d810e,4.211,identity,L,0.751
49b0f052-2b8d-46f3-b027-4c69b02d810e,4.737,identity,L,0.723
49b0f052-2b8d-46f3-b027-4c69b02d810e,5.263,identity,L,0.688
49b0f052-2b8d-46f3-b027-4c69b02d810e,5.789,identity,L,0.678
49b0f052-2b8d-46f3-b027-4c69b02d810e,6.316,identity,L,0.634
49b0f052-2b8d-46f3-b027-4c69b02d810e,6.842,identity,L,0.635
49b0f052-2b8d-46f3-b027-4c69b02d810e,7.368,identity,L,0.603
49b0f052-2b8d-46f3-b027-4c69b02d810e,7.895,identity,L,0.584
49b0f052-2b8d-46f3-b027-4c69b02d810e,8.421,identity,L,0.569
49b0f052-2b8d-46f3-b027-4c69b02d810e,8.947,identity,L,0.533
49b0f052-2b8d-46f3-b027-4c69b02d810e,9.474,identity,L,0.504
49b0f052-2b8d-46f3-b027-4c69b02d810e,10.000,identity,L,0.474
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,0.000,identity,L,2.662
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,0.526,identity,L,1.126
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,1.053,identity,L,0.974
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,1.579,identity,L,0.936
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,2.105,identity,L,0.940
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,2.632,identity,L,0.888
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,3.158,identity,L,0.835
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,3.684,identity,L,0.838
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,4.211,identity,L,0.838
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,4.737,identity,L,0.812
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,5.263,identity,L,0.800
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,5.789,identity,L,0.783
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,6.316,identity,L,0.772
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,6.842,identity,L,0.757
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,7.368,identity,L,0.755
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,7.895,identity,L,0.707
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,8.421,identity,L,0.692
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,8.947,identity,L,0.671
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,9.474,identity,L,0.684
4b06b25d-c1ac-476f-b670-b642c1a7f6ed,10.000,identity,L,0.645
e3cc5801-066d-43c8-83de-5db3d96dcc82,0.000,identity,L,3.291
e3cc5801-066d-43c8-83de-5db3d96dcc82,0.526,identity,L,0.784
e3cc5801-066d-43c8-83de-5db3d96dcc82,1.053,identity,L,0.701
e3cc5801-066d-43c8-83de-5db3d96dcc82,1.579,identity,L,0.664
e3cc5801-066d-43c8-83de-5db3d96dcc82,2.105,identity,L,0.661
e3cc5801-066d-43c8-83de-5db3d96dcc82,2.632,identity,L,0.623
e3cc5801-066d-43c8-83de-5db3d96dcc82,3.158,identity,L,0.615
e3cc5801-066d-43c8-83de-5db3d96dcc82,3.684,identity,L,0.615
e3cc5801-066d-43c8-83de-5db3d96dcc82,4.211,identity,L,0.621
e3cc5801-066d-43c8-83de-5db3d96dcc82,4.737,identity,L,0.612
e3cc5801-066d-43c8-83de-5db3d96dcc82,5.263,identity,L,0.619
e3cc5801-066d-43c8-83de-5db3d96dcc82,5.789,identity,L,0.577
e3cc5801-066d-43c8-83de-5db3d96dcc82,6.316,identity,L,0.589
e3cc5801-066d-43c8-83de-5db3d96dcc82,6.842,identity,L,0.575
e3cc5801-066d-43c8-83de-5db3d96dcc82,7.368,identity,L,0.577
e3cc5801-066d-43c8-83de-5db3d96dcc82,7.895,identity,L,0.544
e3cc5801-066d-43c8-83de-5db3d96dcc82,8.421,identity,L,0.561
e3cc5801-066d-43c8-83de-5db3d96dcc82,8.947,identity,L,0.562
e3cc5801-066d-43c8-83de-5db3d96dcc82,9.474,identity,L,0.516
e3cc5801-066d-43c8-83de-5db3d96dcc82,10.000,identity,L,0.520
14b2b9dc-d77e-450f-aed7-019cb94b6e04,0.000,identity,L,4.127
14b2b9dc-d77e-450f-aed7-019cb94b6e04,0.526,identity,L,1.796
14b2b9dc-d77e-450f-aed7-019cb94b6e04,1.053,identity,L,1.576
14b2b9dc-d77e-450f-aed7-019cb94b6e04,1.579,identity,L,1.468
14b2b9dc-d77e-450f-aed7-019cb94b6e04,2.105,identity,L,1.496
14b2b9dc-d77e-450f-aed7-019cb94b6e04,2.632,identity,L,1.413
14b2b9dc-d77e-450f-aed7-019cb94b6e04,3.158,identity,L,1.333
14b2b9dc-d77e-450f-aed7-019cb94b6e04,3.684,identity,L,1.307
14b2b9dc-d77e-450f-aed7-019cb94b6e04,4.211,identity,L,1.286
14b2b9dc-d77e-450f-aed7-019cb94b6e04,4.737,identity,L,1.252
14b2b9dc-d77e-450f-aed7-019cb94b6e04,5.263,identity,L,1.135
14b2b9dc-d77e-450f-aed7-019cb94b6e04,5.789,identity,L,1.152
14b2b9dc-d77e-450f-aed7-019cb94b6e04,6.316,identity,L,1.098
14b2b9dc-d77e-450f-aed7-019cb94b6e04,6.842,identity,L,1.072
14b2b9dc-d77e-450f-aed7-019cb94b6e04,7.368,identity,L,1.038
14b2b9dc-d77e-450f-aed7-019cb94b6e04,7.895,identity,L,0.999
14b2b9dc-d77e-450f-aed7-019cb94b6e04,8.421,identity,L,0.963
14b2b9dc-d77e-450f-aed7-019cb94b6e04,8.947,identity,L,0.920
