id,time,protocol_arm,output_name,value
c02571d0-4135-4e99-b50e-63aa98ae63e9,4.211,identity,L,3.240
c02571d0-4135-4e99-b50e-63aa98ae63e9,4.737,identity,L,2.836
c02571d0-4135-4e99-b50e-63aa98ae63e9,5.263,identity,L,2.733
c02571d0-4135-4e99-b50e-63aa98ae63e9,5.789,identity,L,2.473
c02571d0-4135-4e99-b50e-63aa98ae63e9,6.316,identity,L,2.268
c02571d0-4135-4e99-b50e-63aa98ae63e9,6.842,identity,L,2.050
c02571d0-4135-4e99-b50e-63aa98ae63e9,7.368,identity,L,1.920
c02571d0-4135-4e99-b50e-63aa98ae63e9,7.895,identity,L,1.731
c02571d0-4135-4e99-b50e-63aa98ae63e9,8.421,identity,L,1.588
c02571d0-4135-4e99-b50e-63aa98ae63e9,8.947,identity,L,1.431
c02571d0-4135-4e99-b50e-63aa98ae63e9,9.474,identity,L,1.291
c02571d0-4135-4e99-b50e-63aa98ae63e9,10.000,identity,L,1.185
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,0.000,identity,L,9.765
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,0.526,identity,L,7.312
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,1.053,identity,L,7.038
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,1.579,identity,L,7.026
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,2.105,identity,L,7.065
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,2.632,identity,L,6.924
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,3.158,identity,L,6.786
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,3.684,identity,L,6.402
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,4.211,identity,L,6.431
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,4.737,identity,L,6.105
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,5.263,identity,L,6.356
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,5.789,identity,L,6.166
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,6.316,identity,L,6.157
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,6.842,identity,L,5.778
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,7.368,identity,L,5.800
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,7.895,identity,L,5.711
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,8.421,identity,L,5.625
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,8.947,identity,L,5.305
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,9.474,identity,L,5.342
d427cf6b-cbf7-4ef4-8dcc-13e60ad8cfc9,10.000,identity,L,5.069
07231687-e3a9-4d4b-b4ed-82ac14aedff6,0.000,identity,L,10.263
07231687-e3a9-4d4b-b4ed-82ac14aedff6,0.526,identity,L,7.103
07231687-e3a9-4d4b-b4ed-82ac14aedff6,1.053,identity,L,6.876
07231687-e3a9-4d4b-b4ed-82ac14aedff6,1.579,identity,L,6.922
07231687-e3a9-4d4b-b4ed-82ac14aedff6,2.105,identity,L,7.244
07231687-e3a9-4d4b-b4ed-82ac14aedff6,2.632,identity,L,6.764
07231687-e3a9-4d4b-b4ed-82ac14aedff6,3.158,identity,L,6.663
07231687-e3a9-4d4b-b4ed-82ac14aedff6,3.684,identity,L,6.239
07231687-e3a9-4d4b-b4ed-82ac14aedff6,4.211,identity,L,6.465
07231687-e3a9-4d4b-b4ed-82ac14aedff6,4.737,identity,L,6.327
07231687-e3a9-4d4b-b4ed-82ac14aedff6,5.263,identity,L,6.086
07231687-e3a9-4d4b-b4ed-82ac14aedff6,5.789,identity,L,6.021
07231687-e3a9-4d4b-b4ed-82ac14aedff6,6.316,identity,L,6.211
07231687-e3a9-4d4b-b4ed-82ac14aedff6,6.842,identity,L,5.982
07231687-e3a9-4d4b-b4ed-82ac14aedff6,7.368,identity,L,5.865
07231687-e3a9-4d4b-b4ed-82ac14aedff6,7.895,identity,L,5.638
07231687-e3a9-4d4b-b4ed-82ac14aedff6,8.421,identity,L,5.795
07231687-e3a9-4d4b-b4ed-82ac14aedff6,8.947,identity,L,5.519
07231687-e3a9-4d4b-b4ed-82ac14aedff6,9.474,identity,L,5.235
07231687-e3a9-4d4b-b4ed-82ac14aedff6,10.000,identity,L,5.152
